Age,Salary,Joining Designation,Designation,Total Business Value,Quarterly Rating,retention_days,promoted,GenderBin,Education_Level_Bachelor,Education_Level_College,Education_Level_Master,attrition
35,37704,2,2,0,1,243.0,0,0,1,0,0,1
32,38992,1,1,0,1,18.0,0,1,1,0,0,1
37,34619,1,1,0,1,349.0,0,1,0,0,1,1
52,73769,2,3,0,1,993.0,1,0,1,0,0,1
44,95388,4,4,0,1,609.0,0,0,0,1,0,1
42,29462,1,1,0,1,300.0,0,1,1,0,0,1
27,27806,1,1,0,1,235.0,0,0,1,0,0,1
27,62396,3,3,0,1,126.0,0,0,1,0,0,1
27,68957,1,1,0,1,25.0,0,1,0,0,1,1
37,35189,3,3,0,1,11.0,0,0,0,1,0,1
26,44169,1,2,0,1,646.0,1,0,0,1,0,1
37,67669,2,2,0,1,54.0,0,1,1,0,0,1
43,81206,1,2,139720,1,353.0,1,1,0,0,1,1
38,31809,1,1,0,1,1456.0,0,0,1,0,0,1
27,24932,1,1,0,1,125.0,0,0,1,0,0,1
26,24676,2,2,0,1,107.0,0,0,0,1,0,1
31,18469,1,1,0,1,77.0,0,1,1,0,0,1
33,80586,1,3,121260,1,1223.0,1,0,1,0,0,1
43,35133,1,2,0,1,1615.0,1,1,1,0,0,1
22,12987,1,1,0,1,123.0,0,1,0,1,0,1
52,81784,1,2,100060,1,497.0,1,1,0,0,1,1
43,64370,3,3,0,1,21.0,0,0,1,0,0,1
34,41798,1,1,0,1,85.0,0,0,0,0,1,1
37,75133,3,3,0,1,78.0,0,0,0,1,0,1
35,79222,2,2,0,1,408.0,0,0,1,0,0,1
27,57667,1,1,0,1,120.0,0,0,0,0,1,1
27,39434,1,1,0,1,96.0,0,1,0,1,0,1
30,45811,1,2,0,1,408.0,1,0,0,0,1,1
44,43720,2,2,0,1,271.0,0,0,1,0,0,1
29,57339,2,2,0,1,107.0,0,1,0,1,0,1
32,52035,1,2,0,1,658.0,1,0,0,1,0,1
32,49475,1,1,237500,2,348.0,0,1,0,0,1,1
35,65901,2,2,0,1,114.0,0,0,1,0,0,1
33,87954,2,3,0,4,1555.0,1,1,1,0,0,1
38,50048,1,1,0,1,15.0,0,1,0,1,0,1
36,35607,1,1,0,1,194.0,0,0,0,1,0,1
45,44884,1,2,200000,1,933.0,1,0,0,1,0,1
30,58671,1,2,300820,2,1011.0,1,1,0,0,1,1
43,42714,1,1,0,1,293.0,0,0,1,0,0,1
27,71812,1,2,0,1,1268.0,1,0,0,0,1,1
34,78441,2,4,706990,2,1738.0,1,1,0,1,0,1
31,61218,1,1,0,3,321.0,0,0,0,0,1,1
28,98996,4,4,350000,1,358.0,0,1,1,0,0,1
34,86072,3,3,0,1,259.0,0,0,0,0,1,1
23,47072,1,1,0,1,123.0,0,0,0,1,0,1
29,61371,1,1,0,1,150.0,0,0,0,0,1,1
25,45526,1,1,0,1,168.0,0,0,1,0,0,1
32,13037,1,1,0,1,58.0,0,0,0,1,0,1
29,31773,1,1,0,1,51.0,0,0,1,0,0,1
39,42723,1,1,0,1,206.0,0,1,1,0,0,1
22,13427,1,1,-155610,1,85.0,0,0,0,1,0,1
33,70772,2,2,0,1,251.0,0,0,0,0,1,1
34,84637,3,3,0,1,86.0,0,0,1,0,0,1
28,36070,1,1,0,1,226.0,0,0,0,0,1,1
33,103994,4,4,0,1,125.0,0,0,0,1,0,1
33,40281,2,2,0,1,4.0,0,1,0,0,1,1
26,37613,1,1,0,1,369.0,0,0,0,1,0,1
24,40996,2,2,0,1,132.0,0,0,1,0,0,1
28,55648,1,1,0,1,1410.0,0,0,0,0,1,1
45,49509,2,2,120150,1,143.0,0,1,0,1,0,1
25,37888,1,1,242500,1,57.0,0,0,0,1,0,1
31,94945,2,4,0,1,2516.0,1,0,0,1,0,1
37,28575,1,1,0,1,206.0,0,0,0,1,0,1
33,29584,2,2,0,1,108.0,0,1,0,1,0,1
26,58892,2,2,0,1,45.0,0,0,1,0,0,1
39,97116,3,3,156890,1,100.0,0,1,0,1,0,1
47,29151,1,1,0,1,143.0,0,0,0,1,0,1
32,42588,1,1,300710,2,133.0,0,0,0,0,1,1
28,63898,2,2,0,1,346.0,0,1,1,0,0,1
31,69457,3,3,0,1,59.0,0,0,1,0,0,1
28,17044,2,2,0,1,193.0,0,0,0,1,0,1
31,43831,2,2,0,1,93.0,0,0,0,1,0,1
31,130429,3,3,150000,1,90.0,0,0,1,0,0,1
30,59241,2,2,0,1,34.0,0,1,0,1,0,1
36,21364,1,1,0,1,289.0,0,0,0,0,1,1
37,50158,2,2,0,1,121.0,0,1,0,0,1,1
30,63004,3,3,0,1,146.0,0,1,0,1,0,1
27,25605,2,2,0,1,121.0,0,0,1,0,0,1
30,31890,2,2,422800,2,149.0,0,1,0,1,0,1
24,40408,1,1,0,1,269.0,0,1,0,0,1,1
36,100893,3,3,0,1,146.0,0,1,1,0,0,1
41,130752,2,4,0,1,1884.0,1,0,0,0,1,1
26,52789,1,1,0,1,431.0,0,1,1,0,0,1
30,75735,2,2,0,1,291.0,0,1,0,0,1,1
33,53480,1,3,900000,1,1321.0,1,1,0,1,0,1
34,94933,3,3,0,1,137.0,0,0,0,0,1,1
28,55648,1,1,0,1,1410.0,0,0,0,0,1,1
29,54231,1,1,0,1,547.0,0,1,0,1,0,1
41,100150,3,3,0,1,204.0,0,1,1,0,0,1
33,58203,1,1,0,1,291.0,0,1,0,0,1,1
36,90033,4,4,1376040,2,2467.0,0,1,0,1,0,1
27,43165,2,2,0,1,61.0,0,0,0,0,1,1
23,71984,1,3,0,1,688.0,1,1,0,0,1,1
36,55834,2,2,0,1,204.0,0,1,0,1,0,1
35,62637,2,2,0,1,204.0,0,1,0,0,1,1
30,75735,2,2,0,1,291.0,0,1,0,0,1,1
26,42405,2,2,0,1,20.0,0,1,0,0,1,1
35,42408,1,2,0,1,683.0,1,0,1,0,0,1
23,18224,1,1,0,1,114.0,0,1,0,1,0,1
39,57225,2,2,0,1,240.0,0,0,1,0,0,1
28,63898,2,2,0,1,346.0,0,1,1,0,0,1
39,105400,3,3,0,1,19.0,0,0,0,0,1,1
36,93093,1,3,0,1,721.0,1,1,0,1,0,1
40,52480,2,2,0,1,189.0,0,0,1,0,0,1
30,65035,2,2,0,1,162.0,0,1,1,0,0,1
30,57581,1,1,0,1,461.0,0,0,0,0,1,1
39,44720,2,2,0,2,194.0,0,0,0,0,1,1
33,70772,2,2,0,1,251.0,0,0,0,0,1,1
33,47102,2,2,250000,1,441.0,0,1,1,0,0,1
33,39119,1,2,0,1,1074.0,1,1,1,0,0,1
34,32108,2,2,0,1,54.0,0,0,1,0,0,1
31,30996,1,1,116440,1,427.0,0,0,1,0,0,1
29,22217,1,1,0,1,242.0,0,0,1,0,0,1
34,62292,2,2,180000,1,400.0,0,0,0,0,1,1
33,58131,3,3,0,1,122.0,0,0,1,0,0,1
32,65299,2,2,0,1,209.0,0,1,1,0,0,1
44,109652,1,3,0,1,1815.0,1,1,0,0,1,1
26,90560,1,3,0,1,847.0,1,1,0,0,1,1
32,89503,1,4,0,1,1233.0,1,1,0,1,0,1
33,55441,2,2,0,1,60.0,0,0,0,0,1,1
24,48711,2,2,0,2,156.0,0,0,0,0,1,1
27,24582,1,1,0,1,23.0,0,1,0,0,1,1
37,127380,2,4,331570,1,1862.0,1,1,0,0,1,1
28,41620,1,1,990000,2,195.0,0,1,0,0,1,1
30,114651,1,3,-485180,3,711.0,1,1,1,0,0,1
35,51725,2,2,0,3,813.0,0,1,0,1,0,1
32,31057,2,2,0,1,219.0,0,1,0,1,0,1
29,61371,1,1,0,1,150.0,0,0,0,0,1,1
45,35370,2,2,0,1,398.0,0,0,0,1,0,1
34,53750,2,2,0,1,163.0,0,0,0,0,1,1
33,49914,3,3,0,1,109.0,0,0,1,0,0,1
32,47188,1,1,0,1,162.0,0,0,1,0,0,1
33,66416,2,2,0,1,79.0,0,1,1,0,0,1
31,38990,2,2,0,1,383.0,0,0,1,0,0,1
40,52480,2,2,0,1,189.0,0,0,1,0,0,1
34,52990,2,2,0,1,180.0,0,0,0,0,1,1
33,38945,1,1,0,1,515.0,0,0,0,1,0,1
31,30996,1,1,116440,1,427.0,0,0,1,0,0,1
29,61879,1,1,0,2,870.0,0,1,0,0,1,1
31,91020,3,3,0,1,111.0,0,1,0,1,0,1
29,29150,3,3,0,1,130.0,0,0,0,0,1,1
28,52572,1,1,0,1,378.0,0,1,1,0,0,1
26,41167,1,1,0,1,55.0,0,0,1,0,0,1
36,35731,1,1,0,1,99.0,0,0,1,0,0,1
27,72839,2,2,0,1,126.0,0,0,0,1,0,1
30,13605,1,1,0,1,102.0,0,1,0,1,0,1
28,65958,1,2,0,4,470.0,1,0,0,1,0,1
32,27262,2,2,0,1,86.0,0,0,0,1,0,1
32,65298,1,2,0,1,641.0,1,0,1,0,0,1
33,54214,2,2,0,1,149.0,0,1,1,0,0,1
45,24821,1,1,-151340,1,251.0,0,1,0,1,0,1
25,12860,2,2,0,1,107.0,0,0,0,1,0,1
30,80591,3,3,0,1,21.0,0,0,1,0,0,1
29,111414,3,3,0,1,46.0,0,0,0,0,1,1
27,31631,1,1,0,1,113.0,0,1,1,0,0,1
31,68151,1,2,0,1,483.0,1,1,0,1,0,1
31,81440,3,3,0,1,33.0,0,0,0,0,1,1
44,45988,2,2,0,1,194.0,0,1,0,1,0,1
37,127380,2,4,331570,1,1862.0,1,1,0,0,1,1
38,86246,3,3,0,1,33.0,0,1,1,0,0,1
37,121419,1,4,789210,2,1651.0,1,0,1,0,0,1
29,115293,3,3,0,1,170.0,0,0,1,0,0,1
38,118773,3,3,0,1,156.0,0,1,1,0,0,1
24,21993,1,1,0,1,274.0,0,0,0,1,0,1
38,37944,1,1,0,1,164.0,0,1,0,0,1,1
29,68500,2,2,0,3,165.0,0,0,1,0,0,1
34,39612,2,2,0,1,33.0,0,0,0,0,1,1
36,21043,1,1,0,1,226.0,0,1,1,0,0,1
38,76463,3,3,0,1,359.0,0,0,0,1,0,1
39,149354,5,5,0,1,1321.0,0,0,0,0,1,1
32,31057,2,2,0,1,219.0,0,1,0,1,0,1
29,61879,1,1,0,2,870.0,0,1,0,0,1,1
43,21942,1,1,500000,2,558.0,0,0,0,1,0,1
22,48097,1,1,0,2,363.0,0,0,0,1,0,1
38,27572,2,2,0,1,119.0,0,0,0,1,0,1
40,59097,2,2,0,1,85.0,0,0,1,0,0,1
28,95465,2,2,200000,3,650.0,0,0,1,0,0,1
22,48097,1,1,0,2,363.0,0,0,0,1,0,1
43,84481,3,3,0,1,230.0,0,0,0,0,1,1
21,25172,1,1,0,1,74.0,0,0,0,1,0,1
32,53181,1,1,0,1,151.0,0,1,1,0,0,1
24,33981,1,1,0,1,161.0,0,1,0,1,0,1
34,76396,2,2,0,1,163.0,0,0,0,1,0,1
34,95694,2,4,0,1,494.0,1,0,1,0,0,1
27,25605,2,2,0,1,121.0,0,0,1,0,0,1
29,31052,1,1,533800,2,615.0,0,1,1,0,0,1
29,41800,1,1,0,1,241.0,0,1,0,1,0,1
28,22095,1,1,0,1,140.0,0,1,0,0,1,1
40,41591,3,3,0,1,186.0,0,0,1,0,0,1
23,30461,1,1,0,1,272.0,0,1,1,0,0,1
46,76467,2,3,300020,1,2166.0,1,0,0,0,1,1
35,28498,1,1,0,2,127.0,0,1,0,0,1,1
36,83253,3,3,0,1,31.0,0,0,1,0,0,1
37,57083,2,2,0,1,22.0,0,1,1,0,0,1
26,45234,1,1,0,1,80.0,0,1,0,0,1,1
31,31124,1,1,0,1,74.0,0,0,0,0,1,1
29,39635,2,2,0,1,21.0,0,1,0,1,0,1
26,17253,1,1,0,1,92.0,0,0,0,1,0,1
39,70714,1,2,1374470,3,1345.0,1,0,1,0,0,1
28,41463,1,1,0,1,230.0,0,1,1,0,0,1
30,51819,3,3,0,1,58.0,0,0,0,0,1,1
30,70570,1,2,0,1,732.0,1,1,0,0,1,1
30,51819,3,3,0,1,58.0,0,0,0,0,1,1
26,44169,1,2,0,1,646.0,1,0,0,1,0,1
37,34619,1,1,0,1,349.0,0,1,0,0,1,1
51,11943,1,1,0,1,276.0,0,0,0,1,0,1
38,22645,1,1,0,1,293.0,0,0,0,1,0,1
43,54103,3,3,0,1,252.0,0,0,0,0,1,1
32,39216,2,2,0,1,78.0,0,1,1,0,0,1
27,80746,1,2,150040,1,409.0,1,0,0,0,1,1
31,58946,2,2,602770,2,615.0,0,1,0,0,1,1
26,50739,1,1,0,1,245.0,0,0,0,0,1,1
35,35079,2,2,0,1,140.0,0,1,1,0,0,1
32,59182,2,2,0,1,85.0,0,0,0,1,0,1
39,27294,2,2,0,1,109.0,0,1,0,1,0,1
39,37873,1,1,0,1,116.0,0,1,0,1,0,1
36,57908,2,2,0,1,137.0,0,0,1,0,0,1
36,67498,2,2,72000,1,150.0,0,0,0,0,1,1
30,64606,2,2,0,1,177.0,0,1,0,0,1,1
30,75735,2,2,0,1,291.0,0,1,0,0,1,1
37,47696,2,2,304590,1,153.0,0,1,0,1,0,1
32,53577,2,2,196940,2,159.0,0,1,0,1,0,1
34,41298,3,3,0,1,208.0,0,1,1,0,0,1
31,42395,1,1,0,1,119.0,0,0,0,0,1,1
32,44012,2,2,0,1,46.0,0,0,1,0,0,1
31,22738,1,1,0,1,136.0,0,0,0,0,1,1
36,40099,1,1,719540,2,593.0,0,0,0,0,1,1
31,59650,2,2,0,1,115.0,0,0,1,0,0,1
33,29689,1,1,0,1,265.0,0,0,0,0,1,1
31,40604,1,1,0,1,167.0,0,0,0,0,1,1
34,104966,3,3,0,1,287.0,0,0,0,1,0,1
28,110445,2,4,0,1,124.0,1,1,0,0,1,1
29,17481,1,1,0,1,183.0,0,1,1,0,0,1
34,52222,1,1,350000,1,240.0,0,1,0,0,1,1
25,31361,1,1,0,1,326.0,0,1,0,0,1,1
35,63888,2,2,0,3,486.0,0,0,0,1,0,1
33,55441,2,2,0,1,60.0,0,0,0,0,1,1
36,49614,2,2,0,1,185.0,0,0,0,1,0,1
34,65053,2,2,0,1,384.0,0,0,0,0,1,1
28,57387,1,1,0,2,68.0,0,0,0,0,1,1
31,54821,2,2,-533490,1,436.0,0,0,1,0,0,1
30,28890,3,3,0,1,50.0,0,0,1,0,0,1
23,64179,2,2,0,1,44.0,0,1,0,1,0,1
30,33246,2,2,0,1,177.0,0,1,1,0,0,1
34,57624,2,2,0,1,382.0,0,1,0,0,1,1
47,140769,2,4,0,1,903.0,1,0,0,0,1,1
35,31644,1,1,0,1,55.0,0,1,1,0,0,1
33,58203,1,1,0,1,291.0,0,1,0,0,1,1
29,137450,3,4,0,2,1825.0,1,1,1,0,0,1
38,84318,1,2,0,1,1071.0,1,1,1,0,0,1
33,84085,3,3,0,1,302.0,0,0,1,0,0,1
29,60874,3,3,0,1,30.0,0,1,0,0,1,1
38,22645,1,1,0,1,293.0,0,0,0,1,0,1
39,17493,1,1,0,1,246.0,0,1,1,0,0,1
38,69776,2,2,-478080,1,215.0,0,1,0,0,1,1
31,33134,1,1,149760,1,840.0,0,1,0,0,1,1
27,79461,3,3,0,1,107.0,0,1,0,1,0,1
36,31954,1,1,0,1,131.0,0,1,0,0,1,1
32,44012,2,2,0,1,46.0,0,0,1,0,0,1
31,36118,1,1,0,2,934.0,0,1,0,1,0,1
35,31500,1,1,0,1,51.0,0,1,1,0,0,1
26,92753,3,3,0,1,19.0,0,0,0,1,0,1
39,37873,1,1,0,1,116.0,0,1,0,1,0,1
36,57908,2,2,0,1,137.0,0,0,1,0,0,1
31,78444,3,3,0,1,112.0,0,0,0,0,1,1
34,32285,2,2,0,1,480.0,0,0,0,1,0,1
30,108768,1,3,0,2,682.0,1,1,0,1,0,1
39,149354,5,5,0,1,1321.0,0,0,0,0,1,1
32,43975,2,2,0,1,151.0,0,0,1,0,0,1
32,40086,1,1,0,1,104.0,0,1,0,1,0,1
27,16676,1,1,0,1,484.0,0,0,0,1,0,1
31,38152,2,2,239200,2,89.0,0,0,0,0,1,1
33,31097,1,1,0,1,166.0,0,1,0,1,0,1
33,25228,1,1,-400000,1,506.0,0,1,0,1,0,1
29,64610,1,2,0,1,842.0,1,1,1,0,0,1
32,79599,3,3,0,1,41.0,0,1,1,0,0,1
28,35112,1,1,630520,2,133.0,0,0,0,0,1,1
35,19235,1,1,0,1,85.0,0,0,1,0,0,1
47,38047,1,1,0,1,543.0,0,0,1,0,0,1
28,50141,2,2,0,1,37.0,0,0,1,0,0,1
31,94945,2,4,0,1,2516.0,1,0,0,1,0,1
31,42395,1,1,0,1,119.0,0,0,0,0,1,1
23,36474,1,1,0,1,377.0,0,1,1,0,0,1
36,78445,3,3,0,1,60.0,0,0,1,0,0,1
36,58626,3,3,350000,2,172.0,0,0,1,0,0,1
30,70816,2,2,0,1,215.0,0,1,0,0,1,1
26,20785,1,1,0,1,227.0,0,0,1,0,0,1
36,49277,2,2,0,1,64.0,0,0,0,0,1,1
38,39404,3,3,0,1,79.0,0,1,0,1,0,1
38,37944,1,1,0,1,164.0,0,1,0,0,1,1
28,95465,2,2,200000,3,650.0,0,0,1,0,0,1
41,57245,2,2,0,1,139.0,0,1,0,1,0,1
36,63739,3,3,0,1,127.0,0,1,0,1,0,1
33,30847,1,1,0,1,338.0,0,1,0,0,1,1
44,100297,5,5,0,1,617.0,0,0,1,0,0,1
33,90734,3,3,0,2,161.0,0,0,1,0,0,1
35,39499,1,1,0,1,129.0,0,1,1,0,0,1
33,99858,2,2,0,1,87.0,0,0,1,0,0,1
25,15822,1,1,-150530,1,148.0,0,0,0,1,0,1
29,113120,1,3,0,1,1446.0,1,1,0,0,1,1
36,113038,2,4,0,1,1806.0,1,0,0,0,1,1
32,28186,1,1,0,1,72.0,0,0,0,1,0,1
30,69539,2,2,0,2,671.0,0,1,1,0,0,1
33,31787,2,2,0,1,30.0,0,1,0,1,0,1
31,61218,1,1,0,3,321.0,0,0,0,0,1,1
42,128906,5,5,116940,1,352.0,0,1,0,1,0,1
33,103994,4,4,0,1,125.0,0,0,0,1,0,1
40,59097,2,2,0,1,85.0,0,0,1,0,0,1
30,64606,2,2,0,1,177.0,0,1,0,0,1,1
30,49336,1,1,0,1,363.0,0,1,1,0,0,1
26,43263,1,1,0,1,179.0,0,1,0,0,1,1
40,69098,2,2,0,1,1256.0,0,0,0,0,1,1
34,25028,1,1,0,1,329.0,0,0,0,0,1,1
30,109986,3,3,0,1,125.0,0,1,0,0,1,1
25,19448,1,2,0,1,331.0,1,1,0,1,0,1
28,17044,2,2,0,1,193.0,0,0,0,1,0,1
38,110490,4,4,0,1,146.0,0,1,1,0,0,1
33,38416,1,1,0,1,173.0,0,0,1,0,0,1
40,100798,3,3,261190,2,92.0,0,1,0,1,0,1
32,55723,1,1,0,1,825.0,0,0,1,0,0,1
41,52632,1,1,0,1,121.0,0,1,0,0,1,1
33,38416,1,1,0,1,173.0,0,0,1,0,0,1
28,34461,3,3,0,1,80.0,0,0,0,0,1,1
39,32871,3,3,-596570,1,156.0,0,0,1,0,0,1
34,89269,3,3,0,1,199.0,0,0,1,0,0,1
46,65990,1,2,0,1,1454.0,1,1,0,1,0,1
32,41973,2,2,0,1,118.0,0,1,0,1,0,1
34,77739,2,2,0,1,18.0,0,1,1,0,0,1
37,18285,1,1,0,1,92.0,0,1,1,0,0,1
44,39054,1,1,0,1,102.0,0,0,0,0,1,1
28,88777,2,2,0,1,60.0,0,0,0,1,0,1
39,96317,1,3,670440,2,1828.0,1,1,0,1,0,1
27,62232,1,1,0,1,109.0,0,0,0,0,1,1
36,55601,2,2,0,1,17.0,0,0,0,1,0,1
33,39119,1,2,0,1,1074.0,1,1,1,0,0,1
29,50281,3,3,0,1,19.0,0,1,0,0,1,1
27,54026,2,2,0,1,59.0,0,0,0,0,1,1
28,39854,2,2,0,1,86.0,0,1,0,0,1,1
31,40435,1,1,0,1,558.0,0,1,1,0,0,1
27,39731,1,1,0,1,44.0,0,0,0,0,1,1
28,39854,2,2,0,1,86.0,0,1,0,0,1,1
28,49533,3,3,0,1,34.0,0,0,0,0,1,1
40,41591,3,3,0,1,186.0,0,0,1,0,0,1
30,68341,1,1,0,1,951.0,0,0,0,0,1,1
33,79239,3,3,0,1,56.0,0,1,1,0,0,1
30,47301,1,2,0,1,733.0,1,0,0,0,1,1
29,52465,2,2,0,1,149.0,0,1,0,1,0,1
29,31773,1,1,0,1,51.0,0,0,1,0,0,1
39,50168,2,2,0,1,331.0,0,0,0,1,0,1
35,84850,3,3,0,1,61.0,0,1,1,0,0,1
25,43753,1,2,0,1,810.0,1,0,0,0,1,1
34,45153,1,1,0,1,110.0,0,0,0,0,1,1
24,69454,2,2,0,1,71.0,0,0,0,0,1,1
33,84085,3,3,0,1,302.0,0,0,1,0,0,1
38,76463,3,3,0,1,359.0,0,0,0,1,0,1
36,109296,2,3,0,1,925.0,1,0,0,1,0,1
38,110490,4,4,0,1,146.0,0,1,1,0,0,1
25,46010,1,1,0,1,64.0,0,0,1,0,0,1
33,62905,3,3,0,1,330.0,0,1,1,0,0,1
30,50029,1,1,0,1,1275.0,0,0,1,0,0,1
38,35793,1,1,0,1,287.0,0,0,0,0,1,1
32,27262,2,2,0,1,86.0,0,0,0,1,0,1
28,65813,2,2,0,1,93.0,0,1,1,0,0,1
39,41796,1,1,0,1,239.0,0,0,0,1,0,1
31,43053,1,1,0,1,170.0,0,0,1,0,0,1
27,79461,3,3,0,1,107.0,0,1,0,1,0,1
36,52011,1,1,0,1,92.0,0,0,1,0,0,1
32,45575,1,1,0,1,235.0,0,0,1,0,0,1
41,136307,5,5,100370,1,392.0,0,0,0,0,1,1
27,78564,2,2,0,1,336.0,0,0,0,0,1,1
26,24676,2,2,0,1,107.0,0,0,0,1,0,1
34,44359,2,2,0,1,446.0,0,0,0,1,0,1
29,52912,1,1,0,1,82.0,0,0,0,1,0,1
34,38409,2,2,-582010,1,580.0,0,0,0,0,1,1
28,35090,1,1,0,1,195.0,0,0,1,0,0,1
33,90734,3,3,0,2,161.0,0,0,1,0,0,1
42,57975,2,2,0,1,482.0,0,1,1,0,0,1
24,47117,2,2,0,1,124.0,0,1,0,1,0,1
29,47980,2,2,243470,1,505.0,0,0,0,0,1,1
26,92753,3,3,0,1,19.0,0,0,0,1,0,1
37,46515,1,1,0,1,329.0,0,1,0,0,1,1
27,38764,1,1,0,2,467.0,0,1,1,0,0,1
26,10747,2,2,0,1,49.0,0,1,0,1,0,1
32,94770,2,2,0,1,146.0,0,0,0,1,0,1
35,63888,2,2,0,3,486.0,0,0,0,1,0,1
39,110829,2,3,0,1,2113.0,1,1,0,0,1,1
46,66707,3,3,0,1,185.0,0,0,1,0,0,1
32,54906,2,2,0,1,150.0,0,0,1,0,0,1
28,72393,2,2,0,1,32.0,0,1,0,1,0,1
35,31644,1,1,0,1,55.0,0,1,1,0,0,1
35,70677,3,3,0,1,57.0,0,0,0,1,0,1
34,30959,1,1,0,1,84.0,0,0,0,1,0,1
28,88169,3,3,0,2,357.0,0,0,1,0,0,1
32,19037,1,1,0,1,212.0,0,0,1,0,0,1
29,61879,1,1,0,2,870.0,0,1,0,0,1,1
37,59274,1,1,0,2,444.0,0,1,0,0,1,1
30,39830,2,2,0,1,120.0,0,1,0,1,0,1
31,54821,2,2,-533490,1,436.0,0,0,1,0,0,1
37,53793,2,3,162120,1,2583.0,1,1,1,0,0,1
28,49570,2,2,0,1,120.0,0,1,0,1,0,1
35,42813,1,1,0,1,364.0,0,1,1,0,0,1
29,69939,3,3,0,1,153.0,0,0,1,0,0,1
44,30121,1,1,150460,1,926.0,0,1,1,0,0,1
33,45207,1,1,0,1,173.0,0,0,0,0,1,1
31,38990,2,2,0,1,383.0,0,0,1,0,0,1
31,43831,2,2,0,1,93.0,0,0,0,1,0,1
37,28216,1,1,241810,2,1117.0,0,1,1,0,0,1
38,18948,1,1,0,1,365.0,0,0,1,0,0,1
35,69697,2,2,0,1,779.0,0,0,0,1,0,1
34,76198,2,3,-3400,3,2213.0,1,0,0,0,1,1
31,73245,3,3,0,1,80.0,0,0,0,0,1,1
38,67049,1,3,0,1,1957.0,1,1,1,0,0,1
34,12105,1,1,0,1,34.0,0,1,0,1,0,1
34,47651,2,2,0,1,87.0,0,0,0,0,1,1
35,51781,2,2,0,1,327.0,0,1,0,1,0,1
37,87661,1,3,0,1,1346.0,1,1,0,1,0,1
29,26562,1,1,0,1,115.0,0,1,0,1,0,1
29,23334,1,1,0,1,140.0,0,0,0,0,1,1
23,46604,1,1,0,1,58.0,0,1,0,0,1,1
33,80586,1,3,121260,1,1223.0,1,0,1,0,0,1
33,81858,3,3,0,1,27.0,0,1,0,0,1,1
28,74781,3,3,0,1,95.0,0,0,1,0,0,1
29,50281,3,3,0,1,19.0,0,1,0,0,1,1
38,31340,1,1,0,1,77.0,0,0,0,0,1,1
28,44091,1,1,0,2,155.0,0,0,0,1,0,1
44,117708,3,4,0,1,1555.0,1,0,0,0,1,1
36,46480,2,2,0,1,277.0,0,1,0,1,0,1
41,107368,2,4,300000,1,2328.0,1,1,0,0,1,1
25,99691,1,4,0,1,1079.0,1,0,1,0,0,1
32,34692,2,2,0,1,275.0,0,0,1,0,0,1
37,90492,3,3,0,1,555.0,0,0,1,0,0,1
44,67140,1,1,142320,1,181.0,0,1,1,0,0,1
38,51680,2,2,1196360,4,683.0,0,1,0,0,1,1
25,62431,1,1,0,1,188.0,0,1,1,0,0,1
27,49695,2,2,0,1,444.0,0,1,0,0,1,1
31,46679,2,2,0,1,143.0,0,0,0,1,0,1
27,12064,1,1,0,1,85.0,0,0,0,1,0,1
34,61065,3,3,0,1,100.0,0,0,0,1,0,1
31,69418,1,3,0,1,1127.0,1,0,1,0,0,1
27,62232,1,1,0,1,109.0,0,0,0,0,1,1
26,38390,1,1,0,1,117.0,0,0,0,0,1,1
30,70816,2,2,0,1,215.0,0,1,0,0,1,1
48,71072,2,3,0,1,1441.0,1,1,1,0,0,1
27,12456,1,1,0,1,239.0,0,1,0,1,0,1
27,75458,2,2,0,1,57.0,0,0,1,0,0,1
32,64604,2,2,0,1,291.0,0,1,1,0,0,1
34,66035,3,3,245250,2,330.0,0,0,1,0,0,1
33,81858,3,3,0,1,27.0,0,1,0,0,1,1
26,48890,2,2,0,1,251.0,0,0,0,1,0,1
30,54971,2,2,0,1,30.0,0,0,0,0,1,1
37,53793,2,3,162120,1,2583.0,1,1,1,0,0,1
35,73359,1,3,0,1,838.0,1,1,0,1,0,1
32,37617,1,1,0,1,334.0,0,0,0,1,0,1
32,45575,1,1,0,1,235.0,0,0,1,0,0,1
36,55528,2,2,0,1,173.0,0,1,1,0,0,1
31,61218,1,1,0,3,321.0,0,0,0,0,1,1
37,63181,2,2,0,1,1196.0,0,1,0,0,1,1
38,50211,3,3,0,1,143.0,0,1,1,0,0,1
33,33154,3,3,0,1,120.0,0,0,0,1,0,1
40,31674,1,2,0,2,1492.0,1,1,0,1,0,1
32,79599,3,3,0,1,41.0,0,1,1,0,0,1
31,37940,2,2,0,1,139.0,0,1,0,0,1,1
32,25832,1,1,0,1,169.0,0,0,0,0,1,1
45,49509,2,2,120150,1,143.0,0,1,0,1,0,1
33,102175,3,3,1023820,2,106.0,0,0,1,0,0,1
30,38569,1,1,0,1,212.0,0,1,0,0,1,1
32,47678,1,1,0,1,112.0,0,0,1,0,0,1
39,105400,3,3,0,1,19.0,0,0,0,0,1,1
40,52480,2,2,0,1,189.0,0,0,1,0,0,1
30,56867,2,2,0,1,102.0,0,0,1,0,0,1
43,87325,3,3,0,1,112.0,0,1,1,0,0,1
38,39404,3,3,0,1,79.0,0,1,0,1,0,1
44,109652,1,3,0,1,1815.0,1,1,0,0,1,1
26,43263,1,1,0,1,179.0,0,1,0,0,1,1
33,53062,1,2,0,1,922.0,1,0,0,0,1,1
